FIPS,crime,arrest_count_white,arrest_count_black,arrest_count_asian,arrest_count_hispanic
36113,weapon,9.0,6.0,0.0,0.0
36115,drug,1519.0,99.0,6.0,0.0
36115,property,196.0,6.0,4.0,0.0
36115,violent,38.0,6.0,0.0,0.0
36115,weapon,14.0,0.0,0.0,0.0
36117,drug,867.0,226.0,9.0,0.0
36117,property,267.0,70.0,0.0,0.0
36117,violent,63.0,26.0,0.0,0.0
36117,weapon,14.0,3.0,0.0,0.0
36119,drug,7643.0,6732.0,69.0,0.0
36119,property,1319.0,1186.0,13.0,0.0
36119,violent,466.0,666.0,3.0,0.0
36119,weapon,167.0,162.0,1.0,0.0
36121,drug,642.0,63.0,0.0,0.0
36121,property,107.0,6.0,0.0,0.0
36121,violent,23.0,7.0,0.0,0.0
36121,weapon,11.0,17.0,0.0,0.0
36123,drug,336.0,15.0,0.0,0.0
36123,property,64.0,3.0,0.0,0.0
36123,violent,9.0,0.0,0.0,0.0
36123,weapon,6.0,0.0,0.0,0.0
37001,drug,732.0,960.0,6.0,0.0
37001,property,639.0,438.0,6.0,0.0
37001,violent,121.0,125.0,1.0,0.0
37001,weapon,32.0,27.0,1.0,0.0
37003,drug,111.0,6.0,0.0,0.0
37003,property,159.0,15.0,0.0,0.0
37003,violent,30.0,8.0,0.0,0.0
37003,weapon,9.0,0.0,0.0,0.0
37005,drug,36.0,0.0,0.0,0.0
37005,property,30.0,0.0,0.0,0.0
37005,violent,19.0,1.0,0.0,0.0
37007,drug,90.0,123.0,3.0,0.0
37007,property,72.0,114.0,0.0,0.0
37007,violent,7.0,62.0,0.0,0.0
37007,weapon,4.0,22.0,0.0,0.0
37009,drug,27.0,0.0,0.0,0.0
37009,property,65.0,2.0,0.0,0.0
37009,violent,24.0,1.0,0.0,0.0
37009,weapon,8.0,1.0,0.0,0.0
37011,drug,93.0,3.0,0.0,0.0
37011,property,34.0,3.0,0.0,0.0
37011,violent,28.0,1.0,0.0,0.0
37011,weapon,12.0,0.0,0.0,0.0
37013,drug,216.0,291.0,0.0,0.0
37013,property,110.0,171.0,0.0,0.0
37013,violent,34.0,46.0,0.0,0.0
37013,weapon,20.0,19.0,0.0,0.0
37015,drug,15.0,36.0,0.0,0.0
37015,property,27.0,64.0,0.0,0.0
37015,violent,4.0,38.0,3.0,0.0
37015,weapon,2.0,6.0,0.0,0.0
37017,drug,44.0,93.0,0.0,0.0
37017,property,85.0,35.0,0.0,0.0
37017,violent,29.0,37.0,0.0,0.0
37017,weapon,10.0,9.0,0.0,0.0
37019,drug,174.0,93.0,3.0,0.0
37019,property,298.0,56.0,0.0,0.0
37019,violent,64.0,16.0,0.0,0.0
37019,weapon,19.0,4.0,0.0,0.0
37021,drug,897.0,330.0,3.0,0.0
37021,property,1069.0,274.0,2.0,0.0
37021,violent,217.0,137.0,1.0,0.0
37021,weapon,87.0,32.0,0.0,0.0
37023,drug,378.0,87.0,0.0,0.0
37023,property,928.0,69.0,3.0,0.0
37023,violent,174.0,36.0,0.0,0.0
37023,weapon,61.0,11.0,2.0,0.0
37025,drug,1560.0,1140.0,3.0,0.0
37025,property,907.0,590.0,5.0,0.0
37025,violent,108.0,68.0,0.0,0.0
37025,weapon,61.0,46.0,0.0,0.0
37027,drug,576.0,81.0,3.0,0.0
37027,property,540.0,81.0,1.0,0.0
37027,violent,113.0,20.0,0.0,0.0
37027,weapon,52.0,6.0,0.0,0.0
37029,drug,27.0,9.0,3.0,0.0
37029,property,23.0,5.0,0.0,0.0
37029,violent,5.0,0.0,0.0,0.0
37029,weapon,1.0,2.0,0.0,0.0
37031,drug,459.0,72.0,3.0,0.0
37031,property,190.0,29.0,1.0,0.0
37031,violent,36.0,11.0,0.0,0.0
37031,weapon,21.0,5.0,0.0,0.0
37033,drug,9.0,21.0,0.0,0.0
37033,property,26.0,25.0,0.0,0.0
37033,violent,15.0,10.0,0.0,0.0
37033,weapon,3.0,6.0,0.0,0.0
37035,drug,1119.0,411.0,39.0,0.0
37035,property,743.0,210.0,8.0,0.0
37035,violent,172.0,69.0,5.0,0.0
37035,weapon,63.0,25.0,3.0,0.0
37037,drug,279.0,78.0,3.0,0.0
37037,property,164.0,43.0,0.0,0.0
37037,violent,29.0,29.0,0.0,0.0
37037,weapon,17.0,12.0,0.0,0.0
37039,drug,183.0,18.0,3.0,0.0
37039,property,149.0,8.0,1.0,0.0
37039,violent,39.0,1.0,0.0,0.0
37039,weapon,14.0,0.0,0.0,0.0
37041,drug,15.0,48.0,0.0,0.0
37041,property,19.0,47.0,0.0,0.0
37041,violent,3.0,21.0,0.0,0.0
37041,weapon,2.0,2.0,0.0,0.0
37043,drug,132.0,3.0,0.0,0.0
37043,property,42.0,0.0,0.0,0.0
37043,violent,15.0,0.0,0.0,0.0
37043,weapon,2.0,0.0,0.0,0.0
37045,drug,381.0,180.0,6.0,0.0
37045,property,405.0,205.0,0.0,0.0
37045,violent,182.0,166.0,1.0,0.0
37045,weapon,40.0,55.0,1.0,0.0
37047,drug,231.0,231.0,6.0,0.0
37047,property,227.0,196.0,1.0,0.0
37047,violent,57.0,94.0,0.0,0.0
37047,weapon,16.0,29.0,0.0,0.0
37049,drug,345.0,390.0,6.0,0.0
37049,property,262.0,176.0,4.0,0.0
37049,violent,24.0,29.0,1.0,0.0
37049,weapon,16.0,14.0,0.0,0.0
37051,drug,342.0,966.0,0.0,0.0
37051,property,1101.0,1578.0,13.0,0.0
37051,violent,210.0,583.0,0.0,0.0
37051,weapon,82.0,251.0,4.0,0.0
37053,drug,231.0,42.0,0.0,0.0
37053,property,41.0,8.0,0.0,0.0
37053,violent,23.0,11.0,0.0,0.0
37053,weapon,9.0,3.0,0.0,0.0
37055,drug,984.0,150.0,3.0,0.0
37055,property,228.0,20.0,0.0,0.0
37055,violent,36.0,8.0,0.0,0.0
37055,weapon,17.0,6.0,0.0,0.0
37057,drug,1539.0,798.0,0.0,0.0
37057,property,1386.0,301.0,3.0,0.0
37057,violent,230.0,93.0,3.0,0.0
37057,weapon,107.0,35.0,2.0,0.0
37059,drug,267.0,84.0,3.0,0.0
37059,property,120.0,28.0,1.0,0.0
37059,violent,44.0,7.0,0.0,0.0
37059,weapon,8.0,3.0,0.0,0.0
37061,drug,93.0,123.0,3.0,0.0
37061,property,75.0,64.0,0.0,0.0
37061,violent,16.0,17.0,1.0,0.0
37061,weapon,7.0,10.0,0.0,0.0
37063,drug,327.0,1629.0,6.0,0.0
37063,property,401.0,1196.0,8.0,0.0
37063,violent,94.0,570.0,2.0,0.0
37063,weapon,14.0,142.0,0.0,0.0
37065,drug,360.0,654.0,0.0,0.0
37065,property,208.0,245.0,0.0,0.0
37065,violent,29.0,69.0,0.0,0.0
37065,weapon,11.0,22.0,0.0,0.0
37067,drug,2619.0,4479.0,12.0,0.0
37067,property,1753.0,1790.0,2.0,0.0
37067,violent,161.0,330.0,2.0,0.0
37067,weapon,167.0,206.0,2.0,0.0
37069,drug,171.0,129.0,0.0,0.0
37069,property,124.0,89.0,0.0,0.0
37069,violent,26.0,36.0,0.0,0.0
37069,weapon,16.0,20.0,0.0,0.0
37071,drug,2658.0,1926.0,6.0,0.0
37071,property,1268.0,546.0,6.0,0.0
37071,violent,236.0,152.0,0.0,0.0
37071,weapon,67.0,56.0,0.0,0.0
37077,drug,345.0,714.0,3.0,0.0
37077,property,114.0,225.0,4.0,0.0
37077,violent,31.0,58.0,1.0,0.0
37077,weapon,13.0,21.0,0.0,0.0
37079,drug,0.0,6.0,0.0,0.0
37079,property,2.0,2.0,0.0,0.0
37079,violent,1.0,2.0,0.0,0.0
37081,drug,2877.0,4647.0,99.0,0.0
37081,property,1920.0,2759.0,26.0,0.0
37081,violent,312.0,756.0,3.0,0.0
37081,weapon,128.0,335.0,5.0,0.0
37083,drug,210.0,522.0,3.0,0.0
37083,property,156.0,392.0,3.0,0.0
37083,violent,35.0,167.0,1.0,0.0
37083,weapon,10.0,56.0,0.0,0.0
37085,drug,585.0,741.0,0.0,0.0
37085,property,602.0,373.0,2.0,0.0
37085,violent,106.0,129.0,0.0,0.0
37085,weapon,26.0,35.0,0.0,0.0
37087,drug,348.0,24.0,0.0,0.0
37087,property,295.0,7.0,1.0,0.0
37087,violent,79.0,1.0,2.0,0.0
37087,weapon,18.0,1.0,1.0,0.0
37089,drug,735.0,138.0,0.0,0.0
37089,property,543.0,60.0,0.0,0.0
37089,violent,158.0,25.0,1.0,0.0
37089,weapon,39.0,7.0,0.0,0.0
37091,drug,30.0,201.0,0.0,0.0
37091,property,31.0,152.0,0.0,0.0
37091,violent,4.0,73.0,0.0,0.0
37091,weapon,6.0,12.0,0.0,0.0
37093,drug,9.0,63.0,0.0,0.0
37093,property,28.0,61.0,0.0,0.0
37093,violent,4.0,29.0,0.0,0.0
37093,weapon,4.0,12.0,0.0,0.0
37097,drug,1515.0,1068.0,3.0,0.0
37097,property,1133.0,451.0,8.0,0.0
37097,violent,148.0,98.0,1.0,0.0
37097,weapon,92.0,39.0,1.0,0.0
37099,drug,153.0,15.0,3.0,0.0
37099,property,117.0,5.0,0.0,0.0
37099,violent,31.0,4.0,0.0,0.0
37099,weapon,13.0,0.0,0.0,0.0
37101,drug,1401.0,984.0,0.0,0.0
37101,property,387.0,267.0,1.0,0.0
37101,violent,108.0,96.0,1.0,0.0
37101,weapon,48.0,39.0,0.0,0.0
37103,drug,3.0,3.0,0.0,0.0
37103,property,0.0,1.0,0.0,0.0
37103,violent,0.0,1.0,0.0,0.0
37103,weapon,1.0,0.0,0.0,0.0
37105,drug,501.0,825.0,0.0,0.0
37105,property,535.0,271.0,1.0,0.0
37105,violent,32.0,72.0,0.0,0.0
37105,weapon,36.0,43.0,1.0,0.0
37107,drug,396.0,816.0,3.0,0.0
37107,property,100.0,191.0,0.0,0.0
37107,violent,36.0,106.0,0.0,0.0
37107,weapon,21.0,85.0,0.0,0.0
37109,drug,663.0,132.0,0.0,0.0
37109,property,427.0,79.0,0.0,0.0
37109,violent,76.0,22.0,0.0,0.0
37109,weapon,36.0,11.0,0.0,0.0
37111,drug,168.0,3.0,0.0,0.0
37111,property,378.0,15.0,0.0,0.0
37111,violent,38.0,4.0,0.0,0.0
37111,weapon,28.0,0.0,1.0,0.0
37113,drug,192.0,3.0,0.0,0.0
37113,property,117.0,2.0,1.0,0.0
37113,violent,38.0,2.0,0.0,0.0
37113,weapon,11.0,0.0,0.0,0.0
37115,drug,108.0,6.0,0.0,0.0
37115,property,89.0,0.0,1.0,0.0
37115,violent,11.0,0.0,0.0,0.0
37115,weapon,10.0,1.0,0.0,0.0
37117,drug,45.0,144.0,0.0,0.0
37117,property,48.0,107.0,1.0,0.0
37117,violent,5.0,43.0,0.0,0.0
37117,weapon,4.0,20.0,0.0,0.0
37119,drug,4542.0,9360.0,105.0,0.0
37119,property,1788.0,3916.0,49.0,0.0
37119,violent,703.0,2493.0,24.0,0.0
37119,weapon,225.0,531.0,8.0,0.0
37121,drug,6.0,0.0,0.0,0.0
37121,property,2.0,0.0,0.0,0.0
37121,violent,1.0,0.0,0.0,0.0
37123,drug,93.0,81.0,0.0,0.0
37123,property,115.0,35.0,0.0,0.0
37123,violent,29.0,18.0,0.0,0.0
37123,weapon,6.0,7.0,0.0,0.0
37125,drug,681.0,525.0,3.0,0.0
37125,property,523.0,205.0,1.0,0.0
37125,violent,43.0,56.0,2.0,0.0
37125,weapon,30.0,47.0,0.0,0.0
37127,drug,738.0,1869.0,0.0,0.0
37127,property,410.0,995.0,0.0,0.0
37127,violent,53.0,278.0,2.0,0.0
37127,weapon,31.0,183.0,0.0,0.0
37129,drug,1245.0,990.0,6.0,0.0
37129,property,750.0,367.0,1.0,0.0
37129,violent,189.0,169.0,2.0,0.0
37129,weapon,88.0,118.0,0.0,0.0
37131,drug,9.0,9.0,0.0,0.0
37131,property,5.0,39.0,0.0,0.0
37131,violent,9.0,37.0,0.0,0.0
37131,weapon,1.0,7.0,0.0,0.0
37133,drug,165.0,84.0,0.0,0.0
37133,property,266.0,121.0,6.0,0.0
37133,violent,59.0,43.0,0.0,0.0
37133,weapon,22.0,17.0,0.0,0.0
37135,drug,327.0,333.0,12.0,0.0
37135,property,282.0,217.0,6.0,0.0
37135,violent,58.0,69.0,6.0,0.0
37135,weapon,24.0,23.0,1.0,0.0
37137,drug,54.0,12.0,0.0,0.0
37137,property,43.0,16.0,0.0,0.0
37137,violent,13.0,5.0,0.0,0.0
37137,weapon,5.0,3.0,0.0,0.0
37139,drug,162.0,393.0,3.0,0.0
37139,property,143.0,176.0,0.0,0.0
37139,violent,18.0,65.0,0.0,0.0
37139,weapon,14.0,23.0,0.0,0.0
37141,drug,174.0,111.0,0.0,0.0
37141,property,151.0,57.0,5.0,0.0
37141,violent,52.0,22.0,1.0,0.0
37141,weapon,11.0,6.0,0.0,0.0
37143,drug,6.0,57.0,0.0,0.0
37143,property,32.0,17.0,0.0,0.0
37143,violent,10.0,8.0,0.0,0.0
37143,weapon,4.0,3.0,0.0,0.0
37145,drug,243.0,261.0,0.0,0.0
37145,property,145.0,122.0,1.0,0.0
37145,violent,37.0,60.0,1.0,0.0
37145,weapon,18.0,29.0,0.0,0.0
37147,drug,678.0,1722.0,9.0,0.0
37147,property,512.0,969.0,7.0,0.0
37147,violent,79.0,245.0,0.0,0.0
37147,weapon,33.0,116.0,0.0,0.0
37149,drug,315.0,51.0,3.0,0.0
37149,property,100.0,15.0,0.0,0.0
37149,violent,14.0,2.0,0.0,0.0
37149,weapon,12.0,1.0,0.0,0.0
37151,drug,1101.0,312.0,6.0,0.0
37151,property,1007.0,181.0,1.0,0.0
37151,violent,169.0,32.0,0.0,0.0
37151,weapon,50.0,21.0,0.0,0.0
37153,drug,303.0,234.0,3.0,0.0
37153,property,178.0,163.0,1.0,0.0
37153,violent,54.0,77.0,0.0,0.0
37153,weapon,6.0,14.0,0.0,0.0
37155,drug,150.0,300.0,3.0,0.0
37155,property,255.0,367.0,2.0,0.0
37155,violent,40.0,134.0,3.0,0.0
37155,weapon,16.0,60.0,0.0,0.0
37157,drug,420.0,297.0,0.0,0.0
37157,property,466.0,228.0,0.0,0.0
37157,violent,92.0,74.0,0.0,0.0
37157,weapon,23.0,25.0,0.0,0.0
37159,drug,831.0,804.0,6.0,0.0
37159,property,546.0,285.0,0.0,0.0
37159,violent,316.0,202.0,0.0,0.0
37159,weapon,54.0,49.0,1.0,0.0
37161,drug,372.0,126.0,0.0,0.0
37161,property,379.0,110.0,1.0,0.0
37161,violent,144.0,34.0,0.0,0.0
37161,weapon,36.0,15.0,0.0,0.0
37163,drug,270.0,462.0,3.0,0.0
37163,property,185.0,153.0,1.0,0.0
37163,violent,43.0,45.0,0.0,0.0
37163,weapon,15.0,23.0,1.0,0.0
37165,drug,60.0,138.0,3.0,0.0
37165,property,157.0,275.0,4.0,0.0
37165,violent,30.0,90.0,1.0,0.0
37165,weapon,10.0,44.0,0.0,0.0
37167,drug,261.0,213.0,0.0,0.0
37167,property,177.0,114.0,1.0,0.0
37167,violent,56.0,38.0,0.0,0.0
37167,weapon,12.0,15.0,0.0,0.0
37169,drug,828.0,132.0,0.0,0.0
37169,property,235.0,29.0,0.0,0.0
37169,violent,79.0,6.0,0.0,0.0
37169,weapon,31.0,2.0,0.0,0.0
37171,drug,777.0,120.0,0.0,0.0
37171,property,727.0,57.0,0.0,0.0
37171,violent,78.0,12.0,0.0,0.0
37171,weapon,49.0,4.0,0.0,0.0
37173,drug,213.0,3.0,0.0,0.0
37173,property,28.0,0.0,0.0,0.0
37173,violent,19.0,0.0,0.0,0.0
37173,weapon,9.0,0.0,0.0,0.0
37175,drug,255.0,36.0,0.0,0.0
37175,property,149.0,18.0,1.0,0.0
37175,violent,39.0,8.0,1.0,0.0
37175,weapon,21.0,3.0,0.0,0.0
37177,drug,180.0,99.0,3.0,0.0
37177,property,10.0,7.0,0.0,0.0
37177,violent,2.0,8.0,0.0,0.0
37177,weapon,4.0,3.0,0.0,0.0
37179,drug,1671.0,1128.0,6.0,0.0
37179,property,548.0,378.0,1.0,0.0
37179,violent,82.0,74.0,1.0,0.0
37179,weapon,42.0,32.0,0.0,0.0
37181,drug,192.0,492.0,0.0,0.0
37181,property,201.0,362.0,1.0,0.0
37181,violent,28.0,108.0,1.0,0.0
37181,weapon,4.0,46.0,1.0,0.0
37183,drug,7428.0,6345.0,228.0,0.0
37183,property,1358.0,1735.0,24.0,0.0
37183,violent,257.0,478.0,3.0,0.0
37183,weapon,216.0,289.0,8.0,0.0
37185,property,38.0,54.0,0.0,0.0
37185,violent,2.0,32.0,0.0,0.0
37185,weapon,0.0,10.0,0.0,0.0
37187,drug,3.0,12.0,0.0,0.0
37187,property,17.0,23.0,0.0,0.0
37187,violent,3.0,14.0,0.0,0.0
37187,weapon,1.0,4.0,0.0,0.0
37189,drug,300.0,21.0,0.0,0.0
37189,property,181.0,18.0,1.0,0.0
37189,violent,24.0,6.0,0.0,0.0
37189,weapon,14.0,2.0,0.0,0.0
37191,drug,138.0,234.0,3.0,0.0
37191,property,390.0,437.0,0.0,0.0
37191,violent,82.0,169.0,0.0,0.0
37191,weapon,13.0,62.0,0.0,0.0
37193,drug,852.0,117.0,0.0,0.0
37193,property,538.0,32.0,6.0,0.0
37193,violent,111.0,14.0,0.0,0.0
37193,weapon,26.0,0.0,0.0,0.0
37195,drug,87.0,306.0,0.0,0.0
37195,property,217.0,452.0,0.0,0.0
37195,violent,48.0,177.0,0.0,0.0
37195,weapon,10.0,46.0,0.0,0.0
37197,drug,300.0,48.0,0.0,0.0
37197,property,136.0,14.0,0.0,0.0
37197,violent,33.0,2.0,0.0,0.0
37197,weapon,18.0,5.0,0.0,0.0
37199,drug,288.0,9.0,0.0,0.0
37199,property,77.0,0.0,0.0,0.0
37199,violent,6.0,0.0,0.0,0.0
37199,weapon,5.0,0.0,0.0,0.0
38001,drug,5.0,3.0,0.0,0.0
38001,weapon,2.0,0.0,0.0,0.0
38003,drug,74.0,9.0,0.0,0.0
38003,property,9.0,1.0,0.0,0.0
38003,violent,5.0,5.0,0.0,0.0
38003,weapon,2.0,0.0,0.0,0.0
38005,drug,12.0,3.0,0.0,0.0
38005,property,6.0,0.0,0.0,0.0
38007,drug,15.0,0.0,0.0,0.0
38009,drug,19.0,12.0,0.0,0.0
38009,property,4.0,1.0,0.0,0.0
38009,weapon,1.0,0.0,0.0,0.0
38011,drug,3.0,0.0,0.0,0.0
38011,property,2.0,1.0,0.0,0.0
38011,violent,1.0,0.0,0.0,0.0
38011,weapon,0.0,0.0,0.0,0.0
38013,drug,4.0,0.0,0.0,0.0
38013,property,1.0,0.0,0.0,0.0
38013,violent,1.0,0.0,0.0,0.0
38013,weapon,1.0,0.0,0.0,0.0
38015,drug,3370.0,382.0,12.0,0.0
38015,property,378.0,25.0,1.0,0.0
38015,violent,60.0,12.0,0.0,0.0
38015,weapon,117.0,9.0,0.0,0.0
38017,drug,1367.0,291.0,24.0,0.0
38017,property,668.0,158.0,9.0,0.0
38017,violent,82.0,53.0,1.0,0.0
38017,weapon,31.0,1.0,0.0,0.0
38019,drug,2.0,0.0,0.0,0.0
38019,property,5.0,0.0,0.0,0.0
38019,violent,4.0,0.0,0.0,0.0
38021,drug,18.0,0.0,0.0,0.0
38021,violent,1.0,0.0,0.0,0.0
38021,weapon,1.0,0.0,0.0,0.0
38023,drug,3.0,0.0,0.0,0.0
38023,property,2.0,0.0,0.0,0.0
38023,weapon,3.0,0.0,0.0,0.0
38025,drug,55.0,3.0,0.0,0.0
38025,property,4.0,0.0,0.0,0.0
38025,violent,2.0,0.0,0.0,0.0
38025,weapon,5.0,0.0,0.0,0.0
38027,property,4.0,0.0,0.0,0.0
38027,violent,1.0,0.0,0.0,0.0
38029,drug,9.0,0.0,0.0,0.0
38029,property,8.0,0.0,0.0,0.0
38029,violent,1.0,0.0,0.0,0.0
38031,property,2.0,0.0,0.0,0.0
38033,violent,1.0,0.0,0.0,0.0
38035,drug,716.0,87.0,6.0,0.0
38035,property,243.0,27.0,2.0,0.0
38035,violent,27.0,15.0,1.0,0.0
38035,weapon,15.0,1.0,0.0,0.0
38037,property,1.0,0.0,0.0,0.0
38037,violent,1.0,0.0,0.0,0.0
38039,drug,6.0,0.0,0.0,0.0
38039,violent,1.0,0.0,0.0,0.0
38039,weapon,2.0,0.0,0.0,0.0
38041,drug,0.0,0.0,0.0,0.0
38043,drug,12.0,3.0,0.0,0.0
38043,property,1.0,0.0,0.0,0.0
38043,violent,1.0,0.0,0.0,0.0
38045,drug,9.0,0.0,0.0,0.0
38045,property,7.0,0.0,0.0,0.0
38045,violent,1.0,0.0,0.0,0.0
38045,weapon,1.0,0.0,0.0,0.0
38047,drug,6.0,0.0,0.0,0.0
38047,property,2.0,0.0,0.0,0.0
38047,weapon,1.0,0.0,0.0,0.0
38049,drug,7.0,0.0,0.0,0.0
38049,property,2.0,0.0,0.0,0.0
38049,violent,1.0,0.0,0.0,0.0
38049,weapon,1.0,0.0,0.0,0.0
38051,drug,7.0,0.0,0.0,0.0
38051,property,3.0,0.0,0.0,0.0
38051,violent,3.0,1.0,0.0,0.0
38051,weapon,1.0,0.0,0.0,0.0
38053,drug,285.0,27.0,0.0,0.0
38053,property,17.0,1.0,0.0,0.0
38053,violent,22.0,3.0,0.0,0.0
38053,weapon,17.0,0.0,0.0,0.0
38055,drug,210.0,3.0,0.0,0.0
38055,property,28.0,1.0,0.0,0.0
38055,violent,2.0,1.0,1.0,0.0
38055,weapon,8.0,0.0,0.0,0.0
38057,drug,78.0,3.0,0.0,0.0
38057,property,2.0,0.0,0.0,0.0
38057,violent,2.0,0.0,0.0,0.0
38057,weapon,1.0,0.0,0.0,0.0
38059,drug,93.0,0.0,0.0,0.0
38059,property,52.0,4.0,1.0,0.0
38059,violent,13.0,1.0,0.0,0.0
38059,weapon,4.0,0.0,0.0,0.0
38061,drug,114.0,6.0,0.0,0.0
38061,property,12.0,0.0,0.0,0.0
38061,violent,4.0,0.0,0.0,0.0
38061,weapon,13.0,1.0,0.0,0.0
38063,drug,18.0,0.0,0.0,0.0
38063,property,1.0,1.0,0.0,0.0
38063,violent,2.0,0.0,0.0,0.0
38063,weapon,1.0,0.0,0.0,0.0
38065,drug,7.0,0.0,0.0,0.0
38065,property,3.0,0.0,0.0,0.0
38065,violent,1.0,0.0,0.0,0.0
38067,drug,49.0,0.0,0.0,0.0
38067,property,3.0,0.0,0.0,0.0
38067,violent,2.0,0.0,0.0,0.0
38067,weapon,0.0,1.0,0.0,0.0
38069,drug,9.0,0.0,0.0,0.0
38069,property,8.0,0.0,0.0,0.0
38069,violent,1.0,0.0,0.0,0.0
38069,weapon,1.0,0.0,0.0,0.0
38071,drug,226.0,15.0,0.0,0.0
38071,property,27.0,0.0,0.0,0.0
38071,violent,2.0,0.0,0.0,0.0
38071,weapon,2.0,0.0,0.0,0.0
38073,drug,23.0,0.0,0.0,0.0
38073,property,1.0,0.0,0.0,0.0
38073,violent,3.0,0.0,0.0,0.0
38075,drug,12.0,0.0,0.0,0.0
38077,drug,92.0,6.0,0.0,0.0
38077,property,38.0,4.0,1.0,0.0
38077,violent,7.0,1.0,0.0,0.0
38077,weapon,0.0,0.0,0.0,0.0
38079,drug,0.0,0.0,0.0,0.0
38079,property,0.0,0.0,0.0,0.0
38079,violent,0.0,0.0,0.0,0.0
38079,weapon,0.0,0.0,0.0,0.0
38081,drug,28.0,0.0,0.0,0.0
38081,property,4.0,0.0,0.0,0.0
38081,weapon,1.0,0.0,0.0,0.0
38083,violent,0.0,0.0,0.0,0.0
38083,weapon,2.0,0.0,0.0,0.0
38085,violent,1.0,0.0,0.0,0.0
38089,drug,461.0,51.0,0.0,0.0
38089,property,65.0,5.0,0.0,0.0
38089,violent,19.0,4.0,0.0,0.0
38089,weapon,13.0,2.0,0.0,0.0
38091,drug,6.0,0.0,0.0,0.0
38091,violent,1.0,0.0,0.0,0.0
38093,drug,163.0,3.0,0.0,0.0
38093,property,89.0,1.0,0.0,0.0
38093,violent,20.0,1.0,0.0,0.0
38093,weapon,8.0,0.0,0.0,0.0
38095,drug,0.0,0.0,0.0,0.0
38097,drug,12.0,0.0,0.0,0.0
38097,violent,1.0,0.0,0.0,0.0
38099,drug,54.0,3.0,3.0,0.0
38099,property,28.0,0.0,1.0,0.0
38099,violent,6.0,0.0,0.0,0.0
38099,weapon,2.0,0.0,0.0,0.0
38101,drug,721.0,125.0,3.0,0.0
38101,property,256.0,41.0,1.0,0.0
38101,violent,33.0,7.0,0.0,0.0
38101,weapon,23.0,3.0,0.0,0.0
38103,drug,9.0,0.0,0.0,0.0
38103,property,3.0,1.0,0.0,0.0
38105,drug,551.0,84.0,0.0,0.0
38105,property,269.0,16.0,1.0,0.0
38105,violent,53.0,5.0,0.0,0.0
38105,weapon,29.0,0.0,0.0,0.0
39001,drug,18.0,0.0,0.0,0.0
39001,property,16.0,0.0,0.0,0.0
39001,violent,6.0,2.0,0.0,0.0
39001,weapon,1.0,0.0,0.0,0.0
39003,drug,1116.0,1008.0,3.0,0.0
39003,property,333.0,188.0,1.0,0.0
39003,violent,52.0,79.0,0.0,0.0
39003,weapon,22.0,74.0,1.0,0.0
39005,drug,292.0,36.0,0.0,0.0
39005,property,103.0,8.0,0.0,0.0
39005,violent,5.0,0.0,0.0,0.0
39005,weapon,10.0,0.0,0.0,0.0
39007,drug,463.0,46.0,3.0,0.0
39007,property,290.0,20.0,0.0,0.0
39007,violent,26.0,1.0,0.0,0.0
39007,weapon,4.0,2.0,0.0,0.0
39009,drug,573.0,22.0,3.0,0.0
39009,property,220.0,11.0,1.0,0.0
39009,violent,26.0,8.0,0.0,0.0
39011,drug,31.0,0.0,0.0,0.0
39011,property,10.0,1.0,0.0,0.0
39011,violent,1.0,0.0,0.0,0.0
39011,weapon,1.0,0.0,0.0,0.0
39013,drug,88.0,33.0,0.0,0.0
39013,property,82.0,6.0,1.0,0.0
39013,violent,9.0,2.0,0.0,0.0
39013,weapon,4.0,1.0,0.0,0.0
39015,drug,212.0,3.0,0.0,0.0
39015,property,30.0,0.0,0.0,0.0
39015,violent,1.0,0.0,0.0,0.0
39015,weapon,3.0,1.0,0.0,0.0
39017,drug,3523.0,1452.0,9.0,0.0
39017,property,1650.0,382.0,9.0,0.0
39017,violent,243.0,100.0,4.0,0.0
39017,weapon,60.0,41.0,0.0,0.0
39019,property,2.0,0.0,0.0,0.0
39019,violent,3.0,0.0,0.0,0.0
39021,drug,308.0,69.0,0.0,0.0
39021,property,122.0,7.0,0.0,0.0
39021,violent,13.0,2.0,0.0,0.0
39021,weapon,7.0,0.0,0.0,0.0
39023,drug,348.0,276.0,0.0,0.0
39023,property,650.0,180.0,3.0,0.0
39023,violent,93.0,77.0,0.0,0.0
39023,weapon,22.0,40.0,0.0,0.0
39025,drug,1398.0,118.0,0.0,0.0
39025,property,1055.0,50.0,0.0,0.0
39025,violent,67.0,2.0,0.0,0.0
39025,weapon,17.0,1.0,0.0,0.0
39027,drug,204.0,21.0,0.0,0.0
39027,property,195.0,10.0,0.0,0.0
39027,violent,9.0,1.0,0.0,0.0
39027,weapon,1.0,0.0,0.0,0.0
39029,drug,95.0,12.0,0.0,0.0
39029,property,99.0,5.0,0.0,0.0
39029,violent,4.0,0.0,0.0,0.0
39029,weapon,5.0,0.0,0.0,0.0
39031,drug,39.0,3.0,0.0,0.0
39031,property,37.0,2.0,0.0,0.0
39031,violent,5.0,0.0,0.0,0.0
39031,weapon,2.0,0.0,0.0,0.0
39033,drug,270.0,7.0,3.0,0.0
39033,property,179.0,5.0,0.0,0.0
39033,violent,12.0,3.0,0.0,0.0
39035,drug,4175.0,5757.0,7.0,0.0
39035,property,1373.0,2050.0,6.0,0.0
39035,violent,272.0,857.0,2.0,0.0
